ID	NAME
-10063	LANSOPRAZOLE SOHA CAPSULE, DELAYED RELEASE ORAL 30 MG(دارو سازی سها)
-10064	LANSOPRAZOLE CAPSULE, DELAYED RELEASE ORAL 30 MG(تولید مواد داروئی درسا دارو)
-10269	ONDANSETRON SOLUTION ORAL 4 MG/5ML 60 ML(لابراتوار های دنیای بهداشت)
-10270	PHOSPHATE SANDOZ TABLET, EFFERVESCENT ORAL 1936 MG/350 MG/315 MG(آدورا درمان)
-10271	PHOSPHATE SANDOZ|EFF TAB(رضا دارو پارس)
-10273	PHOSPHATE SANDOZ EFFERVESCENT TABLET|EFF TAB(رضا دارو پارس)
-10274	RISONEX TABLET ORAL 35 MG(داروسازی آریا)
-10276	PEMEXED INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL 500 MG(داروسازی سبحان انکولوژی)
-10277	PEMETREXED INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL 500 MG(رویان دارو)
-10279	FORMETA INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL 500 MG(آلما ژن دارو)
-10280	STRATTERA CAPSULE ORAL 40 MG(شفا یاب گستر)
-10281	STRAXIN CAPSULE ORAL 40 MG(دارو سازی طب مفید نیکان)
-10282	AMIXETINE CAPSULE ORAL 40 MG(داروسازی امین)
-10283	STRATOME CAPSULE ORAL 40 MG(الحاوی)
-10285	STRAMOX 40MG|(بازرگانی تدبیر کالای جم)
-10286	STRATIN CAPSULE ORAL 40 MG(داروسازی جالینوس)
-10288	ATOMOXETINE-HAKIM CAPSULE ORAL 40 MG(دارو سازی حکیم)
-10290	ATOMOXETINE CAPSULE ORAL 18 MG(داروسازی تهران دارو)
-10291	STRATIN CAPSULE ORAL 18 MG(داروسازی جالینوس)
-10292	STRAMOX 18MG|(بازرگانی تدبیر کالای جم)
-10293	ATOBIOX 18|(باختر بیوشیمی)
-10294	STRATOME CAPSULE ORAL 18 MG(الحاوی)
-10295	AMIXETINE CAPSULE ORAL 18 MG(داروسازی امین)
-10296	STRATTERA CAPSULE ORAL 18 MG(شفا یاب گستر)
-10297	STRATTERA CAPSULE ORAL 25 MG(شفا یاب گستر)
-10298	AMIXETINE CAPSULE ORAL 25 MG(داروسازی امین)
-10299	ATOBIOX 25|(باختر بیوشیمی)
-10300	STRAMOX 25MG|(بازرگانی تدبیر کالای جم)
-10301	PEGINTRON INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL 80 UG(بهستان دارو)
-9338	LOPATONASE SPRAY NASAL 0.6 % 20 ML(لابراتوار های دنیای بهداشت)
-9339	ALEROPAT SPRAY NASAL 0.6 % 20 ML(داروسازی رها اصفهان)
-9340	SODIUM CHLORIDE SOLUTION IRRIGATION 0.9 % 3 L(داروسازی ثامن)
-9341	CEFIXIME TABLET ORAL 200 MG(داروسازی کوثر)
-9342	AFAXIM TABLET ORAL 200 MG(آفا شیمی)
-9343	CEFIXIME 200MG|SCORED FC TAB(پارس دارو)
-9344	CEFIXIME 200 MG|SCORED FC TAB(داروئی و بهداشتی لقمان (سهام عام ))
-9345	CEFIXIME 400MG|CAP(پارس دارو)
-9346	AFAXIM 400|CAP(آفا شیمی)
-9348	MUPIROCIN OINTMENT TOPICAL 2 % 15 G(پارس دارو)
-9349	RINGER SOLUTION FOR INJECTION 500 ML|INFU(رایان دارو ایرانیان)
-9350	RINGER LACTATE INJECTION, SOLUTION INTRAVENOUS 1000 ML(داروسازی شهید قاضی)
-9351	RINGER LACTATE INJECTION, SOLUTION INTRAVENOUS 500 ML(داروسازی ثامن)
-9352	LEDIPASVIR/SOFOSBUVIR TABLET ORAL 90 MG/400 MG(تامین آوا سلامت)
-9353	ACITRETIN CAPSULE ORAL 10 MG(شهاب درمان)
-9354	CEFTRIANA INJECTION, POWDER, FOR SOLUTION PARENTERAL 250 MG(داروسازی دانا)
-9355	CEFALEXIN 250MG/5ML SHELF LIFE 5 YEARS|SUSP(داروئی و بهداشتی لقمان (سهام عام ))
-9356	AFALEX POWDER, FOR SUSPENSION ORAL 250 MG/5 ML 100 ML(آفا شیمی)
-9357	KEPHALEX POWDER, FOR SUSPENSION ORAL 250 MG/5 ML 100 ML(داروسازی جابرابن حیان)
-9358	CETIRIZINE 10 - ABIDI|FC TAB(داروسازی دکتر عبیدی)
-9359	CETIRIZINE TABLET ORAL 10 MG(داروسازی خوارزمی)
-9360	CETIRIZINE 10MG 100|FC TAB(صنعتی کیمیدارو)
-9361	PAPAVERINE HCL STEROP 40 MG/1 MLVIAL|INJ(رایان دارو ایرانیان)
-9362	PAPAVERINE INJECTION PARENTERAL 40 MG/1ML 1 ML(رایان دارو ایرانیان)
-9363	PHENAZOMEX 100MG SHELF LIFE 3YEARS|FC TAB(لابراتوارهای شهردارو)
-9364	PROPRANOLOL TABLET ORAL 40 MG(روزدارو)
-9366	PROLUTON INJECTION PARENTERAL 250 MG/1ML 2 ML(شفا یاب گستر)
-9367	DIMERCAPROL -100MG/2ML - INJECTION - PARENTERAL|INJ(رشد و دارو)
-9368	TALIDEX TABLET|TAB(کوبل دارو)
-9098	DIOVAN 80 MG|TAB(شفا یاب گستر)
-9099	DIOVAN TABLET ORAL 80 MG(داروسازی مداوا)
-9101	NEOTIGASON 10MG|CAP(تامین آوا سلامت)
-9102	NOVATRETIN 10 MG PACK SIZE 60|CAP(کیمیا سلامت ایرانیان)
-9103	NOVATRETIN 10 MG PACK SIZE 30|CAP(کیمیا سلامت ایرانیان)
-9104	NOVATRETIN 25 MG PACK SIZE 30|CAP(کیمیا سلامت ایرانیان)
-9105	NOVATRETIN 25 MG PACK SIZE 60|CAP(کیمیا سلامت ایرانیان)
-9106	KERAKUTAN CAPSULE ORAL 25 MG(یارا طب خاورمیانه)
-9107	NEOTIGASON 25MG|CAP(تامین آوا سلامت)
-9110	TARSOBAN 100 SHELF LIFE 3 YEARS|TAB(داروسازی سبحان انکولوژی)
-9111	CEFIXIME 400 MG ALBORZBULK - 10 PIECES|CAP(مهبان دارو)
-9112	LOPRAX 400MG SHELF LIFE- 3 YEARS|CAP(داروسازی اکسیر)
-9114	CEFALEXIN 250MG/5ML SHELF LIFE 4 YEARS|SUSP(داروئی و بهداشتی لقمان (سهام عام ))
-9115	CEFALEXIN POWDER, FOR SUSPENSION ORAL 250 MG/5 ML 100 ML(پارس دارو)
-9116	CEFALEXIN POWDER, FOR SUSPENSION ORAL 250 MG/5 ML 100 ML(دارو سازی فارابی)
-9117	CEFAL-X 250MG/5ML 100ML|SUSP(داروسازی دانا)
-9118	CEFALEXIN 250 MG/5 ML-100 ML CHANGE MANUFACTURER FROM DANA IN COSAR|SUSP(داروسازی کوثر)
-9119	CETIRIZINE 10 - ABIDI SHELF LIFE 2 YEARS- PROVENTUS|FC TAB(داروسازی دکتر عبیدی)
-9120	CETIRIZINE 10MG 30|FC TAB(صنعتی کیمیدارو)
-9121	POTABA 3G SACHET-(POTASSIUM AMINOBENZOAT)|(بازرگانی سها کیش)
-9123	POTABA POWDER ORAL 3 G(سینا پیشگام دارو نوین)
-9124	PARA AMINO BENZOIC ACID POWDER ORAL 3 G(تامین آوا سلامت)
-9125	PAPAVERINE INJECTION PARENTERAL 40 MG/1ML 1 ML(تامین آوا سلامت)
-9126	PAPAVERINE HCL STEROP 40MG/1ML AMPULE|INJ(رایان دارو ایرانیان)
-18038	DICLOFENAC SODIUM CAPSULE, EXTENDED RELEASE ORAL 100 MG
-18039	SODIUM CHLORIDE INJECTION, SOLUTION PARENTERAL 5 % 5 ML
-18041	ROTAVIRUS VACCINE, PENTAVALENT, LIVE SUSPENSION ORAL 1 {DOSE} 2 ML
-18042	SODIUM CHLORIDE INJECTION, SOLUTION PARENTERAL 0.45 % 500 ML
-18043	CODEINE PHOSPHATE / GUAIFENESIN / PHENYLEPHRINE SYRUP ORAL 10 MG/100 MG/5 MG/5ML 60 ML
-18044	PYRIMETHAMINE/ARTESUNATE/SULFADOXIN TABLET ORAL 25 MG/50 MG/500 MG
-18045	LOPINAVIR / RITONAVIR TABLET ORAL 100 MG/25 MG
-18046	PEMBROLIZUMAB INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL 50 MG
-18048	EPHEDRINE HYDROCHLORIDE TABLET ORAL 30 MG
-18049	MOMETASONE FUROATE SPRAY, SUSPENSION NASAL 0.05 % 20 ML
-18050	TERBINAFINE SOL 1%
-18051	EDETATE CALCIUM DISODIUM INJECTION PARENTERAL 50 MG/1ML 10 ML
-18054	CLOTRIMAZOLE/BETAMETHASONE CREAM TOPICAL 1 %/0.05 % 15 G
-18055	SOMATROPIN INJECTION, SOLUTION PARENTERAL 30 [IU]/2.7ML 2.7 ML
-18056	MOMETASONE FUROATE SPRAY, SUSPENSION NASAL 0.05 % 14 ML
-18057	POLY ETHYLENGLYCOL - ELECTROLYTE 2 POWDER, FOR SOLUTION ORAL 17.6 MMOL/125 MMOL/40 MMOL/35 /1L 70 G
-18058	SERTACONAZOLE NITRATE CREAM TOPICAL 2 % 30 G
-18059	CASPOFUNGIN ACETATE INJECTION, POWDER, FOR SOLUTION PARENTERAL 50 MG
-18060	APOMORPHINE HYDROCHLORIDE INJECTION PARENTERAL 5 MG/1ML 20 ML
-18061	NITROFURANTOIN SUSPENSION ORAL 10 MG/1ML 80 ML
-18062	IMATINIB CAPSULE ORAL 400 MG
-18065	ESCITALOPRAM TABLET ORAL 20 MG
-18066	ETHIODIZED OIL INJECTION PARENTERAL 10 ML
-18067	CINACALCET (AS HYDROCHLORIDE) TABLET ORAL 90 MG
-18068	VEMURAFENIB TABLET ORAL 240 MG
-19037	IBUPROFEN GEL TOPICAL 5 % 60 G
-19039	ETHAMBUTOL / ISONIAZID / RIFAMPICIN TABLET ORAL 275 MG/75 MG/150 MG
-19040	BOTULINUM A TOXIN INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL 300 [IU]
-19041	DIPHENHYDRAMINE HYDROCHLORIDE CAPSULE, LIQUID FILLED ORAL 25 MG
-19043	INSULIN GLARGINE INJECTION PARENTERAL 300 [IU]/1ML 1.5 ML
-19045	PRAMIPEXOLE DIHYDROCHLORIDE TABLET ORAL 0.125 MG
-19046	CLOTRIMAZOLE/BETAMETHASONE LOTION TOPICAL 1 %/0.05 % 30 ML
-19047	MEROPENEM INJECTION, POWDER, FOR SOLUTION PARENTERAL 500 MG
-19049	IOPAMIDOL INJECTION PARENTERAL 370 MG/1ML 100 ML
-19050	ISOSORBIDE MONONITRATE CAPSULE, EXTENDED RELEASE ORAL 50 MG
-19053	EPTIFIBATIDE INJECTION, SOLUTION PARENTERAL 0.75 MG/1ML 100 ML
-19055	TIOTROPIUM BROMIDE CAPSULE RESPIRATORY 18 UG
-19056	TESTOSTERONE UNDECANOATE INJECTION, SOLUTION PARENTERAL 250 MG/1ML 4 ML
-19057	L-CARNITINE SOLUTION ORAL 100 MG/1ML 60 ML
-19058	ALUMINIUM HYDROXIDE TABLET, CHEWABLE ORAL 300 MG
-19059	SERTINDOLE TABLET ORAL 4 MG
-19060	PERITONEAL DIALYSIS II SOLUTION PARENTERAL 22.7 G/1025.67 MEQ/3.5 MEQ/1.5/1000 ML 2 L
-19061	PERITONEAL DIALYSIS II SOLUTION PARENTERAL 22.7 G/1025.67 MEQ/3.5 MEQ/1.5/1000 ML 5 L
-19062	DEFERASIROX TABLET, FOR SUSPENSION ORAL 250 MG
-19063	BENDAMUSTINE HYDROCHLORIDE INJECTION, POWDER, FOR SOLUTION PARENTERAL 100 MG
-19064	ARTIFICIAL TEARS (HYPROMELLOSE) SOLUTION, DROPS OPHTHALMIC 0.5 % 15 ML
-19066	DEFERASIROX TABLET, FOR SUSPENSION ORAL 500 MG
-19067	ROPIVACAINE HYDROCHLORIDE INJECTION, SOLUTION PARENTERAL 7.5 MG/1ML 20 ML
-19238	QUETIAPINE FUMARATE TABLET, EXTENDED RELEASE ORAL 150 MG
-19239	MEGLUMINE COMPOUND INJECTION PARENTERAL 66 %/10 % 20 ML
-19240	LIDOCAINE HYDROCHLORIDE INJECTION PARENTERAL 1 % 5 ML
-19241	AMLODIPINE/VALSARTAN/HYDROCHLOROTHIAZIDE TABLET ORAL 5 MG/160 MG/12.5 MG
-19244	LEVODOPA / CARBIDOPA /ENTACAPONE TABLET ORAL 200 MG/50 MG/200 MG
-19245	CHLORAMPHENICOL SOLUTION, DROPS OPHTHALMIC 0.5 % 10 ML
-19246	INSULIN BIPHASIC ISOPHANE INJECTION PARENTERAL 70 %/30 % 10 ML
-19248	AMINO ACID 10% PAEDIATRIC INJECTION, SOLUTION INTRAVENOUS 5.1 MG/7.6 MG/8.8 MG/2 MG/3.1 /1 ML 250 ML
-19249	LIDOCAINE SPRAY TOPICAL 10 MG/1{DOSE} 100 ML
-19250	SODIUM CHLORIDE INJECTION, SOLUTION PARENTERAL 0.9 % 250 ML
-19252	FACTOR VIII/VON WILLEBRAND FACTOR INJECTION PARENTERAL 1000 [IU]/750 [IU]
-19253	HEPATITIS B IMMUNE GLOBULIN INJECTION PARENTERAL 180 [IU]/1ML 3 ML
-19255	ADULT COLD PREPARATIONS(4) TABLET ORAL 500 MG/10 MG/25 MG
-19256	LACTULOSE SYRUP ORAL 10 G/15ML 250 ML
-19257	METHADONE HYDROCHLORIDE TABLET, FOR SUSPENSION ORAL 40 MG
-19259	ARTIFICIAL TEARS (HYALURONATE SODIUM / TREHALOSE) SOLUTION, DROPS OPHTHALMIC 0.15 %/3 % 10 ML
-19260	LACTULOSE SYRUP ORAL 10 G/15ML 200 ML
-19261	DASATINIB TABLET ORAL 50 MG
-19264	LINAGLIPTIN TABLET ORAL 5 MG
-19265	GUAIFENESIN / CHLORPHENIRAMINE / PHENYLEPHRINE SYRUP ORAL 2 MG/100 MG/5 MG/5ML 60 ML
-19266	CO-TRIMOXAZOLE TABLET ORAL 800 MG/160 MG
-19267	CILOSTAZOL TABLET ORAL 100 MG
-19268	BISOPROLOL FUMARATE TABLET ORAL 2.5 MG
-18233	PYRITHIONE ZINC SHAMPOO TOPICAL 2 %
-18234	SULFASALAZINE TABLET, DELAYED RELEASE ORAL 500 MG
-18237	METHOTREXATE INJECTION, SOLUTION PARENTERAL 50 MG/1ML 0.3 ML
-18238	LACTULOSE SYRUP ORAL 10 G/15ML 500 ML
-18239	KETOROLAC INJ 30MG/ML
-18240	LEDIPASVIR / SOFOSBUVIR TABLET ORAL 90 MG/400 MG
-18242	DUTASTERIDE CAPSULE ORAL 0.5 MG
-18243	RINGERS INJECTION, SOLUTION INTRAVENOUS 147 MEQ/4.5 MEQ/4 MEQ/156 MEQ/1L 1000 ML
-18244	PROGESTERONE TABLET VAGINAL 100 MG
-18246	IDOXURIDINE SOLUTION, DROPS OPHTHALMIC 0.1 % 10 ML
-18247	POTASSIUM AMINOBENZOIC ACID TABLET ORAL 500 MG
-18249	SALMETEROL / FLUTICASONE INHALANT RESPIRATORY 25 UG/125 UG/1{DOSE} 120 {DOSE}
-18250	THALIDOMIDE TABLET ORAL 100 MG
-18252	QUETIAPINE FUMARATE TABLET, EXTENDED RELEASE ORAL 200 MG
-18253	DIGESTIVE TABLET, DELAYED RELEASE ORAL 40 MG/6000 [IU]/10500 [IU]/600
-18254	HYDROXOCOBALAMIN INJECTION, SOLUTION PARENTERAL 1000 UG/1ML
-18256	MAGNESIUM SULFATE INJECTION PARENTERAL 20 % 10 ML
-18257	MEMANTINE HYDROCHLORIDE SOLUTION ORAL 2 MG/1ML 240 ML
-18258	THALIDOMIDE CAPSULE ORAL 50 MG
-18260	LEVETIRACETAM INJECTION, SOLUTION, CONCENTRATE PARENTERAL 100 MG/1ML 5 ML
-18261	ROTIGOTINE PATCH TRANSDERMAL 13.5 MG/30CM2
-18263	LEVOFLOXACIN TABLET ORAL 250 MG
-18264	IRINOTECAN HYDROCHIORIDE INJECTION PARENTERAL 20 MG/1ML 15 ML
-18536	DILTIAZEM HYDROCHLORIDE TABLET, EXTENDED RELEASE ORAL 120 MG
-18537	FLUTICASONE PROPIONATE SPRAY NASAL 50 UG/1{PUFF} 60 {PUFF}
-18538	SIMPLE EYE OINTMENT OPHTHALMIC 3.5 G
-18539	FACTOR IX INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL 600 [IU]
-18540	MAPROTILINE HYDROCHLORIDE TABLET ORAL 75 MG
-18541	DEFERASIROX TABLET, FOR SUSPENSION ORAL 125 MG
-18543	SODIUM CHLORIDE SOLUTION, DROPS NASAL 0.65 % 20 ML
-18544	CO-AMOXICLAV INJECTION, POWDER, FOR SOLUTION PARENTERAL 1000 MG/200 MG
-18546	OLANZAPINE TABLET ORAL 2.5 MG
-18547	ROPIVACAINE HYDROCHLORIDE INJECTION, SOLUTION PARENTERAL 7.5 MG/1ML 10 ML
-18549	DIHYDROTACHYSTEROL SOLUTION ORAL 1 MG/1ML 15 ML
-18550	RITUXIMAB INJECTION PARENTERAL 120 MG/1ML 11.7 ML
-18551	PHENYLEPHRINE HYDROCHLORIDE SPRAY NASAL 0.5 % 20 ML
-18552	IPILIMUMAB INJECTION, SOLUTION, CONCENTRATE PARENTERAL 5 MG/1ML 40 ML
-18554	ACETAZOLAMIDE INJECTION, POWDER, FOR SOLUTION PARENTERAL 500 MG
-18555	KETAMINE (AS HYDROCHLORIDE) INJECTION PARENTERAL 50 MG/1ML 2 ML
-18558	ESCITALOPRAM TABLET ORAL 5 MG
-18559	DESMOPRESSIN (AS ACETATE) SPRAY NASAL 10 UG/1{DOSE} 5 ML
-18560	TERIFLUNOMIDE TABLET ORAL 14 MG
-18561	BEVACIZUMAB INJECTION, SOLUTION, CONCENTRATE PARENTERAL 25 MG/1ML 4 ML
-18562	ENOXAPARIN SODIUM INJECTION PARENTERAL 100 MG/1ML 0.6 ML
-18563	LIDOCAINE / PRILOCAINE CREAM TOPICAL 2.5 %/2.5 % 30 G
-18565	BUPROPION HYDROCHLORIDE TABLET ORAL 75 MG
-18567	ONDANSETRON TABLET ORAL 8 MG
-18568	DIENOGEST / ETHINYLESTRADIOL TABLET ORAL 2 MG/0.03 MG
-19269	ISOPROTERENOL HYDROCHLORIDE INJECTION PARENTERAL 0.2 MG/1ML
-19271	RUXOLITINIB (AS PHOSPHATE) TABLET ORAL 15 MG
-19272	PRALIDOXIME (AS METHYLSULFATE) INJECTION, POWDER, FOR SOLUTION PARENTERAL 200 MG
-19274	PROPRANOLOL HYDROCHLORIDE TABLET ORAL 40 MG
-19276	YELLOW FEVER VACCINE INJECTION PARENTERAL 1 {DOSE}
-19278	MOMETASONE FUROATE OINTMENT TOPICAL 0.1 % 30 G
-19279	DENOSUMAB INJECTION, SOLUTION PARENTERAL 120 MG/1.7ML 1.7 ML
-19281	OLOPATADINE HYDROCHLORIDE SPRAY NASAL 0.6 % 20 ML
-19282	TRAMADOL HYDROCHLORIDE INJECTION PARENTERAL 50 MG/1ML
-19283	ALENDRONATE SODIUM TABLET ORAL 70 MG
-19285	TRIMIPRAMINE TABLET ORAL 100 MG
-19286	MIRABEGRON TABLET, EXTENDED RELEASE ORAL 50 MG
-19287	TRANEXAMIC ACID TABLET ORAL 500 MG
-19288	VITAMIN A CAPSULE, LIQUID FILLED ORAL 25000 [IU]
-19290	TRICLOCARBAN SOAP TOPICAL 1 % 100 G
-19291	PROSTAGLANDIN E1 (ALPROSTADIL) STICK URETHRAL 500 UG
-19292	SODIUM CHLORIDE SPRAY NASAL 0.65 % 25 ML
-19293	ACETAMINOPHEN / CHLORPHENIRAMINE / DEXTROMETHORPHAN / PHENYLEPHRINE SYRUP ORAL 160 MG/1 MG/5 MG/2.5 MG/5ML 60 ML
-19294	GERMANIUM(68 GE)/GALLIUM(68 GA) INJECTION INTRAVENOUS 20 MCI/100 MCI
-19295	SODIUM CHLORIDE INJECTION, SOLUTION PARENTERAL 0.9 % 5 ML
-19296	PAZOPANIB (AS HYDROCHLORIDE) TABLET ORAL 200 MG
-19297	DEXTROMETHORPHAN HYDROBROMIDE TABLET ORAL 15 MG
-19298	TINIDAZOLE TABLET ORAL 500 MG
-19300	PHOSPHATE SODIUM TABLET, EFFERVESCENT ORAL 1936 MG/350 MG/315 MG
-19301	ATOMOXETINE HYDROCHLORIDE CAPSULE ORAL 40 MG
-19302	DEXPANTHENOL INJECTION, SOLUTION PARENTERAL 250 MG/1ML 2 ML
-19303	AZITHROMYCIN POWDER, FOR SUSPENSION ORAL 200 MG/5ML 22.5 ML
-19305	TACROLIMUS CAPSULE, EXTENDED RELEASE ORAL 3 MG
-19306	METHOTREXATE SODIUM INJECTION PARENTERAL 10 MG/1ML 5 ML
-19307	NICORANDIL TABLET ORAL 10 MG
-19308	RANITIDINE SOLUTION ORAL 75 MG/5ML 120 ML
-19309	BETAINE POWDER, FOR SOLUTION ORAL 1 G 180 G
-19311	LIDOCAINE SPRAY TOPICAL 10 MG/1{DOSE} 65 ML
-19312	MESALAZINE CAPSULE, EXTENDED RELEASE ORAL 500 MG
-19313	MODAFINIL TABLET ORAL 100 MG
-19314	BUSULFAN INJECTION PARENTERAL 6 MG/1ML 10 ML
-19316	HUMAN PAPILLOMAVIRUS INJECTION PARENTERAL 0.5 ML
-19317	OXYCODONE HYDROCHLORIDE TABLET, EXTENDED RELEASE ORAL 20 MG
-19318	IMMUNE GLOBULIN INJECTION PARENTERAL 100 MG/1ML 100 ML
-19320	THYROTROPIN ALFA INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL 1.1 MG
-19321	IMMUNE GLOBULIN INJECTION PARENTERAL 200 MG/1ML 20 ML
-19323	METHYLPHENIDATE HYDROCHLORIDE TABLET, EXTENDED RELEASE ORAL 18 MG
-19324	METHYLPHENIDATE HYDROCHLORIDE TABLET, EXTENDED RELEASE ORAL 54 MG
-19325	VARICELLA ZOSTER VACCINE INJECTION, POWDER, FOR SUSPENSION PARENTERAL 1350 [PFU]/0.5ML 1 {DOSE}
-19327	ZOLPIDEM TABLET ORAL 10 MG
-19328	FACTOR VIIA INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL 1.2 MG
-19329	LIDOCAINE HYDROCHLORIDE INJECTION PARENTERAL 1 % 50 ML
-19330	PERPHENAZINE INJECTION PARENTERAL 5 MG/1ML
-19333	BIPERIDEN LACTATE INJECTION PARENTERAL 5 MG/1ML
-19334	AMOXICILLIN POWDER, FOR SUSPENSION ORAL 125 MG/5ML 100 ML
-19335	AMOXICILLIN CAPSULE ORAL 500 MG
-18265	APROTININ INJECTION PARENTERAL 10000000 [IU]/1ML 10 ML
-18267	PLERIXAFOR INJECTION PARENTERAL 20 MG/1ML
-18270	BIPERIDEN HYDROCHLORIDE TABLET, EXTENDED RELEASE ORAL 4 MG
-18271	SODIUM THIOSULFATE AMP 2.5 G/10 ML
-18272	IOPAMIDOL INJECTION PARENTERAL 300 MG/1ML 50 ML
-18273	SUCCIMER CAPSULE ORAL 100 MG
-18275	FLUCONAZOLE TABLET ORAL 200 MG
-18276	TROPICAMIDE SOLUTION, DROPS OPHTHALMIC 0.5 % 10 ML
-18279	PILOCARPINE HYDROCHLORIDE TABLET ORAL 5 MG
-18281	ZOLMITRIPTAN TABLET ORAL 2.5 MG
-18282	ALTEPLASE INJECTION, POWDER, FOR SOLUTION PARENTERAL 50 MG
-18285	LORATADINE CAPSULE, LIQUID FILLED ORAL 10 MG
-18286	IBUPROFEN INJECTION PARENTERAL 100 MG/1ML 4 ML
-18287	GRANISETRON PATCH, EXTENDED RELEASE TRANSDERMAL 34.3 MG/52CM2
-18288	ADULT COLD PREPARATIONS (3) TABLET ORAL 500 MG/25 MG
-18289	AMINOACID/LIPID/GLUCOSE 1 INJECTION, EMULSION INTRAVENOUS 32 G/8 G/6.41 G/4.34 G/1.28 G//1000 ML 2000 ML
-18290	OCTREOTIDE INJECTION, POWDER, LYOPHILIZED, FOR SUSPENSION, EXTENDED RELEASE PARENTERAL 30 MG
-18291	GALANTAMINE TABLET ORAL 12 MG
-18293	GUAIFENESIN CAPSULE, GELATIN COATED ORAL 200 MG
-18294	ACAMPROSATE TABLET, DELAYED RELEASE ORAL 300 MG
-18295	GOSERELIN ACETATE IMPLANT PARENTERAL 3.6 MG
-18296	SERTRALINE CAPSULE ORAL 50 MG
-18297	BUPRENORPHINE (AS HYDROCHLORIDE) INJECTION PARENTERAL 0.3 MG/1ML
-18569	DESLORATADINE TABLET ORAL 5 MG
-18570	PERITONEAL DIALYSIS V-II SOLUTION INTRAPERITONEAL 11.57 G/0.5145 G/0.2033 G/50 G/1000ML 2 L
-18571	TESTOSTERONE GEL TOPICAL 50 MG/5G
-18573	FLUTICASONE PROPIONATE SPRAY NASAL 50 UG/1{PUFF} 20 ML
-18574	ACITRETIN CAPSULE ORAL 10 MG
-18577	RUXOLITINIB (AS PHOSPHATE) TABLET ORAL 5 MG
-18579	ACITRETIN CAPSULE ORAL 25 MG
-18580	THALLIUM (SUP201/SUPTL) CHLORIDE INJECTION INTRAVENOUS 10 MCI
-18581	THALLIUM (SUP201/SUPTL) CHLORIDE INJECTION INTRAVENOUS 5 MCI
-18582	LUMACAFTOR/IVACAFTOR TABLET ORAL 200 MG/125 MG
-18583	TRACE METAL COMBINATION (2-3) INJECTION PARENTERAL 540 UG/1050 UG/19.79 UG/102.3 /1ML 10 ML
-18584	RABIES IMMUNE GLOBULIN INJECTION PARENTERAL 150 [IU]/1ML 5 ML
-18585	FILGRASTIM INJECTION PARENTERAL 600 UG/1ML 0.5 ML
-18587	THEOPHYLLINE TABLET ORAL 200 MG
-18588	GONADORELIN INJECTION, POWDER, FOR SOLUTION PARENTERAL 100 UG
-18591	VINFLUNINE DITARTRATE INJECTION PARENTERAL 25 MG/1ML 10 ML
-18592	ACETAMINOPHEN / CODEINE PHOSPHATE CAPSULE, GELATIN COATED ORAL 300 MG/20 MG
-18593	SALMETEROL INHALANT RESPIRATORY 25 UG/1{DOSE} 200 {DOSE}
-18594	OFATUMUMAB INJECTION, SOLUTION, CONCENTRATE PARENTERAL 20 MG/1ML 5 ML
-18595	L-CARNITINE SOLUTION ORAL 100 MG/1ML 10 ML
-18596	POTASSIUM CITRATE TABLET ORAL 5 MEQ
-18599	PRAMIPEXOLE DIHYDROCHLORIDE TABLET ORAL 0.18MG
-18600	FEXOFENADINE HYDROCHLORIDE TABLET ORAL 120 MG
-19877	ROPIVACAINE HYDROCHLORIDE INJECTION, SOLUTION PARENTERAL 10 MG/1ML 10 ML
-19879	CINACALCET (AS HYDROCHLORIDE) TABLET ORAL 60 MG
-19880	ROCURONIUM BROMIDE INJECTION, SOLUTION PARENTERAL 10 MG/1ML 10 ML
-19881	CLOTRIMAZOLE CREAM VAGINAL 2 % 50 G
-19882	LIDOCAINE / PRILOCAINE CREAM TOPICAL 2.5 %/2.5 % 15 G
-19884	FULVESTRANT INJECTION, SOLUTION PARENTERAL 250 MG/5ML
-19886	ERYTHROMYCIN INJECTION, POWDER, FOR SOLUTION PARENTERAL 1 G
-19887	MONOBENZONE CREAM TOPICAL 20 % 30 G
-19889	SODIUM IODIDE (SUP131/SUPI) SOLUTION ORAL 150 MCI
-19890	ULIPRISTAL ACETATE TABLET ORAL 5 MG
-19891	TECHNETIUM (SUP99M/SUPTC) MEBROFENIN INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION INTRAVENOUS 100 MCI
-19892	TECHNETIUM (SUP99M/SUPTC) PERTECHNETATE INJECTION INTRAVENOUS 400 MCI
-19893	MAPROTILINE HYDROCHLORIDE TABLET ORAL 25 MG
-19895	CAPECITABINE TABLET ORAL 150 MG
-19896	SALMETEROL INHALANT RESPIRATORY 25 UG/1{DOSE} 120 {DOSE}
-19897	SODIUM CHLORIDE SOLUTION IRRIGATION 0.9 % 3 L
